longitude,countyFIPS,monthlyHoaFee,annualHomeownersInsurance,state,yearBuilt,latitude,rentZestimate,city,zestimateLowPercent,timeOnZillow,zestimate,livingArea,zipcode,propertyTaxRate,bathrooms,bedrooms,price,zestimateHighPercent,homeType_APARTMENT,homeType_CONDO,homeType_LOT,homeType_MANUFACTURED,homeType_MULTI_FAMILY,homeType_SINGLE_FAMILY
-149.90366,2020.0,0.0,1698,AK,1964.0,61.176636,2898.0,Anchorage,9.0,3591.0,404400.0,1872.0,99503,1.31,2.0,3.0,404400,9.0,0,0,0,0,0,1
-149.90335,2020.0,0.0,1570,AK,1964.0,61.175816,2813.0,Anchorage,10.0,3875.0,373900.0,1676.0,99503,1.31,2.0,3.0,373900,10.0,0,0,0,0,0,1
-149.90479,2020.0,0.0,1700,AK,1964.0,61.176865,2830.0,Anchorage,8.0,1870.0,404800.0,2124.0,99503,1.31,2.0,4.0,404800,8.0,0,0,0,0,0,1
-149.90607,2020.0,0.0,1654,AK,1964.0,61.17659,2854.0,Anchorage,8.0,2820.0,393800.0,1728.0,99503,1.31,2.0,3.0,393800,8.0,0,0,0,0,0,1
-149.90446,2020.0,0.0,1511,AK,1963.0,61.17472,3087.0,Anchorage,10.0,4085.0,359700.0,1728.0,99503,1.31,2.0,5.0,359700,10.0,0,0,0,0,0,1
-149.90544,2020.0,0.0,1359,AK,1963.0,61.175777,2529.0,Anchorage,12.0,3980.0,323500.0,1320.0,99503,1.31,1.5,3.0,323500,12.0,0,0,0,0,0,1
-149.90698,2020.0,0.0,1500,AK,1963.0,61.17583,2785.0,Anchorage,11.0,3892.0,357200.0,1584.0,99503,1.31,2.0,3.0,357200,10.0,0,0,0,0,0,1
-149.90622,2020.0,0.0,1657,AK,1972.0,61.17504,2943.0,Anchorage,11.0,4012.0,394600.0,1944.0,99503,1.31,2.0,3.0,394600,11.0,0,0,0,0,0,1
-149.90646,2020.0,0.0,1627,AK,1962.0,61.177067,2802.0,Anchorage,11.0,3557.0,387300.0,2080.0,99503,1.31,2.0,4.0,387300,11.0,0,0,0,0,0,1
-149.90851,2020.0,0.0,1515,AK,1967.0,61.177063,2721.0,Anchorage,8.0,3393.0,360600.0,1632.0,99503,1.31,2.0,3.0,360600,8.0,0,0,0,0,0,1
-149.90837,2020.0,0.0,1547,AK,1970.0,61.17665,2911.0,Anchorage,13.0,4731.0,368400.0,1724.0,99503,1.31,2.5,3.0,368400,14.0,0,0,0,0,0,1
-149.9081,2020.0,0.0,1812,AK,1967.0,61.175392,2860.0,Anchorage,8.0,2295.0,431500.0,1976.0,99503,1.31,2.0,4.0,431500,8.0,0,0,0,0,0,1
-149.9077,2020.0,0.0,1490,AK,1967.0,61.174435,2851.0,Anchorage,12.0,4047.0,354700.0,1768.0,99503,1.31,2.5,3.0,354700,12.0,0,0,0,0,0,1
-149.9088,2020.0,0.0,1522,AK,1968.0,61.17533,2851.0,Anchorage,9.0,3605.0,362400.0,1704.0,99503,1.31,2.0,3.0,362400,9.0,0,0,0,0,0,1
-149.90903,2020.0,0.0,1502,AK,1969.0,61.1765,2919.0,Anchorage,11.0,9503.0,357500.0,1872.0,99503,1.31,2.0,4.0,357500,10.0,0,0,0,0,0,1
-149.90979,2020.0,0.0,1468,AK,1975.0,61.174557,2774.0,Anchorage,10.0,3925.0,349500.0,1528.0,99503,1.31,2.0,3.0,349500,10.0,0,0,0,0,0,1
-149.9105,2020.0,0.0,1507,AK,1975.0,61.17565,2762.0,Anchorage,8.0,3717.0,358800.0,1494.0,99503,1.31,2.0,3.0,358800,8.0,0,0,0,0,0,1
-149.91093,2020.0,0.0,2184,AK,1978.0,61.177086,3945.0,Anchorage,10.0,3602.0,520100.0,3316.0,99503,1.31,3.0,6.0,520100,11.0,0,0,0,0,0,1
-149.91237,2020.0,0.0,1662,AK,1975.0,61.17641,2996.0,Anchorage,7.0,1467.0,395800.0,1664.0,99503,1.31,3.0,2.0,395800,8.0,0,0,0,0,0,1
-149.91147,2020.0,0.0,1625,AK,1976.0,61.175423,2800.0,Anchorage,9.0,3808.0,387000.0,1534.0,99503,1.31,2.0,3.0,387000,9.0,0,0,0,0,0,1
-149.9105,2020.0,0.0,1649,AK,1974.0,61.174217,3044.0,Anchorage,9.0,4160.0,392700.0,1920.0,99503,1.31,2.0,4.0,392700,9.0,0,0,0,0,0,1
-149.89874,2020.0,0.0,1404,AK,1952.0,61.172867,2052.0,Anchorage,7.0,3143.0,334400.0,1397.0,99518,1.31,1.0,3.0,334400,8.0,0,0,0,0,0,1
-149.9012,2020.0,0.0,1732,AK,1959.0,61.172867,2665.0,Anchorage,11.0,3711.0,412400.0,2400.0,99518,1.31,2.0,3.0,412400,10.0,0,0,0,0,0,1
-149.90453,2020.0,0.0,1633,AK,1969.0,61.172867,2775.0,Anchorage,10.0,3569.0,388800.0,2084.0,99518,1.31,2.0,4.0,388800,10.0,0,0,0,0,0,1
-149.9048,2020.0,0.0,1592,AK,1959.0,61.17203,2394.0,Anchorage,5.0,5.0,385900.0,1644.0,99518,1.31,3.0,4.0,379000,5.0,0,0,0,0,1,0
-149.90562,2020.0,0.0,1614,AK,1952.0,61.17222,2518.0,Anchorage,10.0,1503.0,384200.0,1700.0,99518,1.31,2.0,4.0,384200,10.0,0,0,0,0,1,0
-149.9036,2020.0,0.0,1199,AK,1953.0,61.170708,2128.0,Anchorage,11.0,3451.0,285400.0,1000.0,99518,1.31,1.0,3.0,285400,10.0,0,0,0,0,0,1
-149.90274,2020.0,0.0,1558,AK,1964.0,61.172413,2377.0,Anchorage,8.0,4183.0,370900.0,1500.0,99518,1.31,2.0,4.0,370900,8.0,0,0,0,0,1,0
-149.90274,2020.0,0.0,1558,AK,1946.0,61.170902,2642.0,Anchorage,8.0,3709.0,370900.0,1530.0,99518,1.31,2.0,4.0,370900,9.0,0,0,0,0,0,1
-149.90155,2020.0,0.0,1910,AK,1968.0,61.170517,2254.0,Anchorage,10.0,3821.0,454700.0,2816.0,99518,1.31,2.0,3.0,454700,10.0,0,0,0,0,0,1
-149.90155,2020.0,0.0,1551,AK,1964.0,61.172028,2307.0,Anchorage,11.0,3606.0,369200.0,1500.0,99518,1.31,2.0,4.0,369200,11.0,0,0,0,0,1,0
-149.90031,2020.0,0.0,2080,AK,1972.0,61.17166,2465.0,Anchorage,10.0,3578.0,495300.0,2737.0,99518,1.31,3.0,6.0,495300,10.0,0,0,0,0,1,0
-149.90031,2020.0,0.0,2446,AK,1985.0,61.170715,2286.0,Anchorage,9.0,2850.0,582400.0,1400.0,99518,1.31,2.0,3.0,582400,10.0,0,0,0,0,0,0
-149.89995,2020.0,0.0,1598,AK,1965.0,61.171646,2272.0,Anchorage,9.0,2173.0,380500.0,1664.0,99518,1.31,2.0,4.0,380500,9.0,0,0,0,0,1,0
-149.90265,2020.0,0.0,1647,AK,1969.0,61.168667,2855.0,Anchorage,12.0,1460.0,392100.0,1976.0,99518,1.31,2.0,5.0,392100,13.0,0,0,0,0,0,1
-149.90024,2020.0,0.0,1075,AK,1965.0,61.168137,2141.0,Anchorage,15.0,6160.0,256000.0,912.0,99518,1.31,1.5,3.0,256000,14.0,0,0,0,0,0,1
-149.8994,2020.0,0.0,1596,AK,1966.0,61.168606,2860.0,Anchorage,9.0,5163.0,380100.0,1924.0,99518,1.31,2.0,5.0,380100,9.0,0,0,0,0,0,1
-149.89906,2020.0,0.0,1609,AK,1963.0,61.168938,2620.0,Anchorage,9.0,4968.0,383200.0,1872.0,99518,1.31,2.0,4.0,383200,9.0,0,0,0,0,0,1
-149.9011,2020.0,0.0,1226,AK,1963.0,61.169437,2080.0,Anchorage,11.0,4668.0,291800.0,1056.0,99518,1.31,1.0,3.0,291800,11.0,0,0,0,0,0,1
-149.90042,2020.0,0.0,1269,AK,1963.0,61.16977,2050.0,Anchorage,7.0,1848.0,302100.0,940.0,99518,1.31,1.0,3.0,302100,7.0,0,0,0,0,0,1
-149.96649,2020.0,0.0,1705,AK,1982.0,61.16408,2921.0,Anchorage,9.0,4017.0,405900.0,1336.0,99502,1.31,2.0,3.0,405900,9.0,0,0,0,0,0,1
-149.96649,2020.0,0.0,1310,AK,1969.0,61.162548,2613.0,Anchorage,15.0,4109.0,312000.0,2240.0,99502,1.31,1.5,3.0,312000,16.0,0,0,0,0,0,1
-149.96251,2020.0,0.0,1829,AK,1983.0,61.16295,3095.0,Anchorage,8.0,3697.0,435400.0,1875.0,99502,1.31,2.0,3.0,435400,9.0,0,0,0,0,0,1
-149.96501,2020.0,0.0,1743,AK,1982.0,61.162685,3020.0,Anchorage,8.0,4050.0,415100.0,1920.0,99502,1.31,2.0,3.0,415100,8.0,0,0,0,0,0,1
-149.95456,2020.0,0.0,2356,AK,1981.0,61.15983,3294.0,Anchorage,11.0,3595.0,560900.0,2780.0,99502,1.31,2.5,4.0,560900,10.0,0,0,0,0,0,1
-149.95476,2020.0,0.0,2040,AK,1977.0,61.161594,3094.0,Anchorage,10.0,5206.0,485700.0,2422.0,99502,1.31,3.0,3.0,485700,10.0,0,0,0,0,0,1
-149.95322,2020.0,0.0,1573,AK,1977.0,61.160816,2674.0,Anchorage,9.0,3336.0,374600.0,1689.0,99502,1.31,2.5,3.0,374600,9.0,0,0,0,0,0,1
-149.95435,2020.0,0.0,1786,AK,1977.0,61.160686,2948.0,Anchorage,11.0,3525.0,425200.0,2508.0,99502,1.31,2.5,3.0,425200,11.0,0,0,0,0,0,1
-149.95395,2020.0,0.0,1818,AK,1978.0,61.16207,2560.0,Anchorage,12.0,3056.0,432800.0,2508.0,99502,1.31,2.5,2.0,432800,12.0,0,0,0,0,0,1
-149.95444,2020.0,0.0,1924,AK,1981.0,61.16037,3273.0,Anchorage,9.0,4632.0,458100.0,2738.0,99502,1.31,3.5,3.0,458100,10.0,0,0,0,0,0,1
-149.96613,2020.0,0.0,1782,AK,1986.0,61.160877,3132.0,Anchorage,8.0,3878.0,424300.0,1773.0,99502,1.31,2.0,3.0,424300,8.0,0,0,0,0,0,1
-149.96278,2020.0,4.0,3192,AK,1983.0,61.16021,4432.0,Anchorage,8.0,1349.0,760000.0,4431.0,99502,1.31,4.0,5.0,760000,8.0,0,0,0,0,0,1
-149.96016,2020.0,6.0,3640,AK,1984.0,61.1607,3159.0,Anchorage,14.0,3764.0,866600.0,3085.0,99502,1.31,2.5,3.0,866600,17.0,0,0,0,0,0,1
-149.96172,2020.0,6.0,2389,AK,1983.0,61.159363,3591.0,Anchorage,14.0,3372.0,568900.0,2710.0,99502,1.31,2.5,3.0,568900,18.0,0,0,0,0,0,1
-149.95984,2020.0,4.0,2243,AK,1983.0,61.159897,3284.0,Anchorage,5.0,28.0,523900.0,2294.0,99502,1.31,3.0,4.0,534000,5.0,0,0,0,0,0,1
-149.95972,2020.0,6.0,3922,AK,1982.0,61.160595,3917.0,Anchorage,11.0,3204.0,933900.0,4008.0,99502,1.31,3.5,4.0,933900,11.0,0,0,0,0,0,1
-149.95865,2020.0,375.0,1995,AK,1976.0,61.160526,2658.0,Anchorage,5.0,5.0,476600.0,2208.0,99502,1.31,3.0,3.0,475000,5.0,0,0,0,0,0,0
-149.95784,2020.0,375.0,1638,AK,1978.0,61.160126,2707.0,Anchorage,5.0,65.0,380800.0,1970.0,99502,1.31,3.0,3.0,389999,5.0,0,0,0,0,0,0
-149.95802,2020.0,295.0,2021,AK,1978.0,61.16061,2885.0,Anchorage,8.0,2827.0,481200.0,2138.0,99502,1.31,2.5,3.0,481200,9.0,0,0,0,0,0,1
-149.953,2020.0,491.0,2018,AK,1981.0,61.161495,2890.0,Anchorage,8.0,1595.0,480400.0,2680.0,99502,1.31,3.0,3.0,480400,8.0,0,0,0,0,0,0
-149.95647,2020.0,0.0,1691,AK,1982.0,61.15999,2976.0,Anchorage,10.0,3903.0,402700.0,2218.0,99502,1.31,2.5,3.0,402700,10.0,0,0,0,0,0,1
-149.95645,2020.0,320.0,1763,AK,1982.0,61.159557,2980.0,Anchorage,10.0,1278.0,419800.0,2312.0,99502,1.31,3.0,3.0,419800,11.0,0,1,0,0,0,0
-149.95753,2020.0,0.0,1737,AK,1983.0,61.160896,3028.0,Anchorage,8.0,3746.0,413500.0,2218.0,99502,1.31,2.5,3.0,413500,8.0,0,0,0,0,0,1
-149.95767,2020.0,0.0,1761,AK,1984.0,61.16124,2406.0,Anchorage,9.0,7409.0,419400.0,2124.0,99502,1.31,2.0,2.0,419400,10.0,0,0,0,0,0,1
-149.95657,2020.0,360.0,1876,AK,1984.0,61.16132,2830.0,Anchorage,7.0,3599.0,446700.0,2166.0,99502,1.31,3.0,2.0,446700,8.0,0,0,0,0,0,1
-149.99435,2020.0,0.0,1895,AK,1965.0,61.155853,3015.0,Anchorage,11.0,3331.0,451100.0,1629.0,99502,1.31,2.0,3.0,451100,11.0,0,0,0,0,0,1
-149.99403,2020.0,0.0,2539,AK,1977.0,61.158287,4213.0,Anchorage,10.0,4526.0,604500.0,2677.0,99502,1.31,3.5,4.0,604500,10.0,0,0,0,0,0,1
-149.98999,2020.0,0.0,2300,AK,1961.0,61.156654,3619.0,Anchorage,10.0,4127.0,547500.0,2601.0,99502,1.31,2.0,3.0,547500,11.0,0,0,0,0,0,1
-149.99239,2020.0,0.0,2616,AK,1981.0,61.158787,3477.0,Anchorage,11.0,3743.0,622900.0,2118.0,99502,1.31,2.0,3.0,622900,12.0,0,0,0,0,0,1
-150.00078,2020.0,25.0,1896,AK,1988.0,61.158607,2944.0,Anchorage,7.0,4303.0,451500.0,1928.0,99502,1.31,2.0,3.0,451500,7.0,0,0,0,0,0,1
-150.00172,2020.0,25.0,1754,AK,1990.0,61.15798,3131.0,Anchorage,7.0,1422.0,417600.0,1683.0,99502,1.31,3.0,3.0,417600,7.0,0,0,0,0,0,1
-150.00081,2020.0,25.0,1740,AK,1990.0,61.157444,2384.0,Anchorage,8.0,2029.0,414200.0,1560.0,99502,1.31,1.0,3.0,414200,8.0,0,0,0,0,0,1
-150.00186,2020.0,40.0,1898,AK,1986.0,61.15681,3230.0,Anchorage,8.0,3665.0,451800.0,1777.0,99502,1.31,3.0,3.0,451800,9.0,0,0,0,0,0,1
-150.00182,2020.0,25.0,2176,AK,1990.0,61.157497,3889.0,Anchorage,7.0,3702.0,518000.0,2342.0,99502,1.31,3.5,3.0,518000,7.0,0,0,0,0,0,1
-150.0028,2020.0,0.0,1764,AK,1986.0,61.15803,3383.0,Anchorage,9.0,3903.0,420100.0,2033.0,99502,1.31,2.5,3.0,420100,9.0,0,0,0,0,0,1
-150.00201,2020.0,25.0,1724,AK,1990.0,61.158607,2955.0,Anchorage,7.0,4085.0,410500.0,1697.0,99502,1.31,2.0,3.0,410500,7.0,0,0,0,0,0,1
-149.99898,2020.0,0.0,2628,AK,1988.0,61.157764,4018.0,Anchorage,9.0,3745.0,625700.0,2246.0,99502,1.31,3.0,3.0,625700,10.0,0,0,0,0,0,1
-149.99843,2020.0,0.0,2544,AK,1988.0,61.155773,3678.0,Anchorage,9.0,3427.0,605700.0,2236.0,99502,1.31,3.0,4.0,605700,9.0,0,0,0,0,0,1
-149.99744,2020.0,0.0,2596,AK,1988.0,61.15788,4203.0,Anchorage,8.0,3935.0,618000.0,2379.0,99502,1.31,3.0,3.0,618000,9.0,0,0,0,0,0,1
-149.9835,2020.0,0.0,2729,AK,1978.0,61.152893,4454.0,Anchorage,11.0,6846.0,649800.0,3176.0,99502,1.31,5.0,5.0,649800,12.0,0,0,0,0,0,1
-149.97026,2020.0,0.0,5019,AK,1983.0,61.152184,4367.0,Anchorage,13.0,9979.0,1194900.0,5920.0,99502,1.31,3.5,4.0,1194900,15.0,0,0,0,0,0,1
-149.97153,2020.0,0.0,2651,AK,1985.0,61.15247,3914.0,Anchorage,9.0,9412.0,631200.0,3281.0,99502,1.31,3.0,4.0,631200,9.0,0,0,0,0,0,1
-149.97002,2020.0,0.0,2625,AK,1985.0,61.15347,3745.0,Anchorage,8.0,5303.0,625100.0,3007.0,99502,1.31,3.0,4.0,625100,9.0,0,0,0,0,0,1
-149.96773,2020.0,150.0,2174,AK,1983.0,61.153217,3524.0,Anchorage,7.0,4274.0,517600.0,2082.0,99502,1.31,3.0,4.0,517600,7.0,0,0,0,0,0,1
-149.96779,2020.0,15.0,2116,AK,1983.0,61.15453,3792.0,Anchorage,8.0,3931.0,503800.0,2196.0,99502,1.31,3.0,3.0,503800,8.0,0,0,0,0,0,1
-149.96901,2020.0,15.0,2286,AK,1983.0,61.155396,3572.0,Anchorage,7.0,2868.0,544200.0,2470.0,99502,1.31,3.0,4.0,544200,7.0,0,0,0,0,0,1
-149.96971,2020.0,0.0,2656,AK,1984.0,61.15457,4107.0,Anchorage,10.0,1475.0,632300.0,3302.0,99502,1.31,3.5,3.0,632300,10.0,0,0,0,0,0,1
-149.96866,2020.0,0.0,2259,AK,1983.0,61.154026,3568.0,Anchorage,9.0,4884.0,537800.0,2349.0,99502,1.31,2.5,3.0,537800,9.0,0,0,0,0,0,1
-149.97325,2020.0,0.0,3371,AK,1993.0,61.152008,4759.0,Anchorage,8.0,1523.0,802500.0,4383.0,99502,1.31,4.0,5.0,802500,8.0,0,0,0,0,0,1
-149.97583,2020.0,0.0,1705,AK,1965.0,61.1544,3214.0,Anchorage,9.0,3718.0,406000.0,1920.0,99502,1.31,2.0,3.0,406000,9.0,1,0,0,0,0,0
-149.97717,2020.0,0.0,2763,AK,1965.0,61.1549,3713.0,Anchorage,11.0,3751.0,657900.0,4192.0,99502,1.31,3.0,3.0,657900,11.0,0,0,0,0,0,1
-149.9798,2020.0,0.0,1845,AK,1965.0,61.15443,2429.0,Anchorage,9.0,3710.0,439200.0,1440.0,99502,1.31,1.0,3.0,439200,10.0,0,0,0,0,0,1
-149.9754,2020.0,0.0,2392,AK,1985.0,61.152767,3763.0,Anchorage,10.0,3443.0,569600.0,2634.0,99502,1.31,2.5,3.0,569600,10.0,0,0,0,0,0,1
-149.97398,2020.0,15.0,2508,AK,1993.0,61.152645,3422.0,Anchorage,7.0,3385.0,597200.0,2471.0,99502,1.31,2.5,3.0,597200,7.0,0,0,0,0,0,1
-149.97226,2020.0,15.0,2399,AK,1985.0,61.15299,3664.0,Anchorage,7.0,3385.0,571300.0,2624.0,99502,1.31,3.0,4.0,571300,7.0,0,0,0,0,0,1
-149.97403,2020.0,15.0,2476,AK,1994.0,61.153786,3740.0,Anchorage,7.0,3347.0,589500.0,2677.0,99502,1.31,3.0,4.0,589500,8.0,0,0,0,0,0,1
-149.97401,2020.0,15.0,2712,AK,1996.0,61.15509,3648.0,Anchorage,8.0,3976.0,645800.0,2943.0,99502,1.31,2.5,4.0,645800,9.0,0,0,0,0,0,1
-149.97302,2020.0,15.0,2397,AK,1990.0,61.154488,3769.0,Anchorage,7.0,3295.0,570600.0,2350.0,99502,1.31,3.0,4.0,570600,7.0,0,0,0,0,0,1
-149.97227,2020.0,15.0,2607,AK,1991.0,61.15547,3875.0,Anchorage,10.0,2084.0,620800.0,3773.0,99502,1.31,2.5,4.0,620800,10.0,0,0,0,0,0,1
-149.96954,2020.0,15.0,2577,AK,1985.0,61.15375,3729.0,Anchorage,9.0,4198.0,613500.0,3699.0,99502,1.31,2.5,4.0,613500,9.0,0,0,0,0,0,1
-149.9714,2020.0,15.0,2880,AK,1993.0,61.153374,4211.0,Anchorage,8.0,3023.0,685700.0,3541.0,99502,1.31,4.0,5.0,685700,8.0,0,0,0,0,0,1
-149.95668,2020.0,0.0,1972,AK,1964.0,61.15751,3162.0,Anchorage,10.0,4334.0,469600.0,2464.0,99502,1.31,2.0,4.0,469600,9.0,0,0,0,0,0,1
-149.95421,2020.0,0.0,1793,AK,1964.0,61.1569,2767.0,Anchorage,10.0,3386.0,426900.0,1976.0,99502,1.31,2.0,3.0,426900,10.0,0,0,0,0,0,1
-149.95253,2020.0,0.0,1943,AK,1964.0,61.158318,2864.0,Anchorage,9.0,3213.0,462700.0,2427.0,99502,1.31,2.0,3.0,462700,9.0,0,0,0,0,0,1
-149.95346,2020.0,0.0,1749,AK,1968.0,61.15766,2789.0,Anchorage,10.0,3787.0,416400.0,2009.0,99502,1.31,2.0,3.0,416400,10.0,0,0,0,0,0,1
-149.9542,2020.0,0.0,1945,AK,1964.0,61.158318,2962.0,Anchorage,11.0,4079.0,463100.0,2464.0,99502,1.31,2.0,4.0,463100,10.0,0,0,0,0,0,1
-149.95589,2020.0,0.0,2247,AK,1964.0,61.158195,3185.0,Anchorage,8.0,1915.0,534900.0,2464.0,99502,1.31,2.0,4.0,534900,9.0,0,0,0,0,0,1
-149.95697,2020.0,0.0,1778,AK,1969.0,61.157917,2891.0,Anchorage,8.0,2461.0,423400.0,1662.0,99502,1.31,2.0,4.0,423400,8.0,0,0,0,0,0,1
-149.95692,2020.0,0.0,1357,AK,1978.0,61.156574,2155.0,Anchorage,9.0,3951.0,323000.0,1016.0,99502,1.31,1.0,3.0,323000,9.0,0,0,0,0,0,1
-149.95695,2020.0,0.0,1575,AK,1970.0,61.157112,1339.0,Anchorage,10.0,3416.0,375000.0,600.0,99502,1.31,1.0,1.0,375000,12.0,1,0,0,0,0,0
-149.95808,2020.0,0.0,1673,AK,1963.0,61.15813,3347.0,Anchorage,11.0,3701.0,398300.0,2080.0,99502,1.31,2.0,5.0,398300,11.0,0,0,0,0,0,1
-149.95808,2020.0,0.0,1329,AK,1969.0,61.157314,2421.0,Anchorage,11.0,6266.0,316400.0,1400.0,99502,1.31,1.0,4.0,316400,10.0,0,0,0,0,0,1
-149.95901,2020.0,0.0,1202,AK,1962.0,61.155872,1992.0,Anchorage,10.0,4092.0,286100.0,836.0,99502,1.31,1.0,2.0,286100,9.0,0,0,0,0,0,1
-149.95883,2020.0,0.0,1433,AK,1976.0,61.15698,2698.0,Anchorage,13.0,4120.0,341100.0,1488.0,99502,1.31,2.0,3.0,341100,14.0,0,0,0,0,0,1
-149.95883,2020.0,0.0,1897,AK,1962.0,61.157967,3320.0,Anchorage,9.0,3305.0,451700.0,2525.0,99502,1.31,2.5,4.0,451700,9.0,0,0,0,0,0,1
-149.95992,2020.0,0.0,1566,AK,1964.0,61.1582,2880.0,Anchorage,9.0,4261.0,372900.0,1644.0,99502,1.31,2.0,4.0,372900,9.0,0,0,0,0,0,1
-149.95992,2020.0,0.0,1333,AK,1964.0,61.156853,2376.0,Anchorage,8.0,1140.0,317300.0,912.0,99502,1.31,2.0,3.0,317300,8.0,0,0,0,0,0,1
-149.95958,2020.0,0.0,1072,AK,1962.0,61.155872,1992.0,Anchorage,14.0,6208.0,255300.0,836.0,99502,1.31,1.0,2.0,255300,13.0,0,0,0,0,0,1
-149.96062,2020.0,0.0,1430,AK,1974.0,61.156853,2329.0,Anchorage,9.0,2909.0,340400.0,1056.0,99502,1.31,1.5,3.0,340400,9.0,0,0,0,0,0,1
-149.96063,2020.0,0.0,1808,AK,1973.0,61.1582,3028.0,Anchorage,12.0,2421.0,430500.0,2033.0,99502,1.31,2.75,3.0,430500,12.0,0,0,0,0,0,1
-149.96173,2020.0,0.0,2024,AK,1976.0,61.156868,2963.0,Anchorage,9.0,5066.0,481800.0,2688.0,99502,1.31,2.0,3.0,481800,9.0,0,0,0,0,0,1
-149.96173,2020.0,0.0,1599,AK,1960.0,61.156017,3221.0,Anchorage,11.0,5946.0,380700.0,2024.0,99502,1.31,2.0,3.0,380700,11.0,0,0,0,0,0,1
-149.96266,2020.0,0.0,1901,AK,1976.0,61.156197,3178.0,Anchorage,10.0,1476.0,452600.0,2280.0,99502,1.31,2.0,3.0,452600,10.0,0,0,0,0,0,1
-149.96259,2020.0,0.0,2612,AK,1985.0,61.157745,4036.0,Anchorage,12.0,8415.0,622000.0,3258.0,99502,1.31,3.5,4.0,622000,14.0,0,0,0,0,0,1
-149.96175,2020.0,0.0,1733,AK,1978.0,61.15876,2986.0,Anchorage,10.0,4074.0,412500.0,1992.0,99502,1.31,2.0,2.0,412500,10.0,0,0,0,0,0,1
-149.964,2020.0,0.0,1656,AK,1983.0,61.158447,2956.0,Anchorage,10.0,3522.0,394400.0,1800.0,99502,1.31,2.0,2.0,394400,10.0,0,0,0,0,0,1
-149.96619,2020.0,0.0,2285,AK,1992.0,61.156437,3400.0,Anchorage,8.0,3332.0,544100.0,2411.0,99502,1.31,2.5,4.0,544100,8.0,0,0,0,0,0,1
-149.9662,2020.0,15.0,2806,AK,1992.0,61.1578,4270.0,Anchorage,7.0,2835.0,668000.0,3800.0,99502,1.31,3.5,5.0,668000,8.0,0,0,0,0,0,1
-149.96472,2020.0,0.0,1838,AK,1973.0,61.157894,3358.0,Anchorage,8.0,2764.0,437500.0,2080.0,99502,1.31,2.0,4.0,437500,8.0,0,0,0,0,0,1
-149.96489,2020.0,0.0,2105,AK,1972.0,61.155754,3454.0,Anchorage,11.0,3528.0,501300.0,2826.0,99502,1.31,2.5,4.0,501300,10.0,0,0,0,0,0,1
-149.96614,2020.0,0.0,1885,AK,1973.0,61.156174,3363.0,Anchorage,7.0,1722.0,448900.0,2134.0,99502,1.31,2.0,4.0,448900,7.0,0,0,0,0,0,1
-149.96545,2020.0,0.0,1565,AK,1974.0,61.157345,2607.0,Anchorage,7.0,2469.0,372600.0,1224.0,99502,1.31,2.0,3.0,372600,7.0,0,0,0,0,0,1
-149.9541,2020.0,0.0,1471,AK,1976.0,61.15584,2585.0,Anchorage,10.0,3735.0,350200.0,1556.0,99502,1.31,2.0,2.0,350200,10.0,0,0,0,0,0,1
-149.95284,2020.0,0.0,1801,AK,1976.0,61.15637,2784.0,Anchorage,9.0,3668.0,428900.0,1941.0,99502,1.31,2.0,4.0,428900,9.0,0,0,0,0,0,1
-149.95497,2020.0,0.0,1512,AK,1976.0,61.156136,2741.0,Anchorage,9.0,3574.0,360100.0,1544.0,99502,1.31,2.0,3.0,360100,9.0,0,0,0,0,0,1
-149.95639,2020.0,0.0,1609,AK,1975.0,61.15654,2567.0,Anchorage,10.0,5529.0,383200.0,1538.0,99502,1.31,2.0,3.0,383200,9.0,0,0,0,0,0,1
-149.95564,2020.0,0.0,1620,AK,1975.0,61.155563,2782.0,Anchorage,9.0,1593.0,385700.0,1738.0,99502,1.31,2.0,4.0,385700,9.0,0,0,0,0,0,1
-149.96173,2020.0,0.0,1572,AK,1963.0,61.155422,2281.0,Anchorage,10.0,7105.0,374200.0,1232.0,99502,1.31,1.0,3.0,374200,10.0,0,0,0,0,0,1
-149.96265,2020.0,0.0,2313,AK,1970.0,61.15501,3900.0,Anchorage,9.0,3625.0,550800.0,2905.0,99502,1.31,3.5,6.0,550800,10.0,0,0,0,0,0,1
-149.96349,2020.0,0.0,4182,AK,1985.0,61.153633,3780.0,Anchorage,12.0,3571.0,995700.0,3557.0,99502,1.31,3.0,3.0,995700,13.0,0,0,0,0,0,1
-149.95856,2020.0,0.0,3887,AK,1964.0,61.15404,3641.0,Anchorage,13.0,4123.0,925400.0,3039.0,99502,1.31,2.5,4.0,925400,14.0,0,0,0,0,0,1
-149.95795,2020.0,0.0,1953,AK,1969.0,61.155426,3460.0,Anchorage,10.0,5521.0,465000.0,1902.0,99502,1.31,3.0,5.0,465000,10.0,0,0,0,0,0,1
-149.95998,2020.0,50.0,1515,AK,1960.0,61.155212,2376.0,Anchorage,11.0,3336.0,360600.0,2024.0,99502,1.31,1.0,3.0,360600,11.0,0,0,0,0,0,1
-149.96065,2020.0,0.0,1423,AK,1961.0,61.15501,2655.0,Anchorage,11.0,4138.0,338700.0,1480.0,99502,1.31,1.5,3.0,338700,11.0,0,0,0,0,0,1
-149.95706,2020.0,0.0,1780,AK,1973.0,61.155003,3322.0,Anchorage,9.0,4149.0,423700.0,1884.0,99502,1.31,3.0,4.0,423700,9.0,0,0,0,0,0,1
