longitude,countyFIPS,monthlyHoaFee,annualHomeownersInsurance,yearBuilt,latitude,rentZestimate,timeOnZillow,livingArea,zipcode,propertyTaxRate,bathrooms,bedrooms,price,homeType_CONDO,homeType_SINGLE_FAMILY,homeType_OTHER,cluster,cluster_average_price
-149.92259,2020.0,22.0,2068,1988.0,61.125584,3257.0,4418.0,2194.0,99515,1.31,2.5,3.0,492300,0,1,0,3,380546.2917827298
-149.92334,2020.0,22.0,2135,1988.0,61.125122,3296.0,5695.0,2202.0,99515,1.31,2.5,4.0,508300,0,1,0,3,380546.2917827298
-149.92299,2020.0,22.0,2142,1987.0,61.124756,3191.0,4169.0,2151.0,99515,1.31,2.0,3.0,509900,0,1,0,3,380546.2917827298
-149.92238,2020.0,22.0,1944,1989.0,61.12414,3052.0,6711.0,1840.0,99515,1.31,2.5,3.0,462800,0,1,0,3,380546.2917827298
-149.92368,2020.0,22.0,1931,1994.0,61.123703,2971.0,3080.0,1724.0,99515,1.31,2.5,3.0,459700,0,1,0,3,380546.2917827298
-149.92451,2020.0,22.0,2323,1990.0,61.1235,3498.0,4040.0,2202.0,99515,1.31,3.0,3.0,553000,0,1,0,0,657634.9143610013
-149.93571,2020.0,35.0,2630,1996.0,61.12469,3508.0,2877.0,2652.0,99515,1.31,2.5,3.0,626300,0,1,0,0,657634.9143610013
-149.93346,2020.0,109.0,2208,1993.0,61.12498,3325.0,5909.0,2070.0,99515,1.31,2.5,3.0,525600,0,1,0,3,380546.2917827298
-149.928,2020.0,6.0,2354,1994.0,61.123856,3493.0,1404.0,2384.0,99515,1.31,3.0,4.0,560500,0,1,0,0,657634.9143610013
-149.9271,2020.0,109.0,2301,1992.0,61.12318,3416.0,2850.0,1976.0,99515,1.31,3.0,3.0,547900,0,1,0,0,657634.9143610013
-149.9271,2020.0,28.0,2313,1994.0,61.124397,3323.0,3595.0,2426.0,99515,1.31,2.0,4.0,550800,0,1,0,0,657634.9143610013
-149.92992,2020.0,19.0,2386,1996.0,61.123558,3453.0,17.0,1978.0,99515,1.31,3.0,3.0,568000,0,1,0,0,657634.9143610013
-149.9287,2020.0,18.0,2320,1995.0,61.124123,3536.0,1499.0,2060.0,99515,1.31,3.0,4.0,552300,0,1,0,0,657634.9143610013
-149.93135,2020.0,18.0,2301,2000.0,61.12439,3487.0,1411.0,2160.0,99515,1.31,3.0,4.0,547900,0,1,0,0,657634.9143610013
-149.93044,2020.0,18.0,2334,1998.0,61.123863,3327.0,3977.0,2304.0,99515,1.31,2.5,3.0,555700,0,1,0,0,657634.9143610013
-149.918,2020.0,0.0,1441,1983.0,61.148865,2884.0,4506.0,1454.0,99502,1.31,2.5,3.0,343200,0,1,0,3,380546.2917827298
-149.9184,2020.0,0.0,1355,1984.0,61.148365,2601.0,2546.0,1270.0,99502,1.31,1.5,3.0,322500,0,1,0,3,380546.2917827298
-149.91501,2020.0,0.0,1658,1995.0,61.14848,2131.0,3681.0,1790.0,99502,1.31,1.0,3.0,394800,0,1,0,3,380546.2917827298
-149.9173,2020.0,18.0,2034,1985.0,61.12647,3006.0,4968.0,1976.0,99515,1.31,2.5,4.0,484200,0,1,0,3,380546.2917827298
-149.91951,2020.0,18.0,1924,1988.0,61.126495,2724.0,4631.0,1619.0,99515,1.31,2.5,3.0,458100,0,1,0,3,380546.2917827298
-149.92151,2020.0,18.0,1914,1985.0,61.126125,2951.0,3508.0,1730.0,99515,1.31,2.5,3.0,455600,0,1,0,3,380546.2917827298
-149.9215,2020.0,18.0,2007,1985.0,61.125233,3185.0,3942.0,1830.0,99515,1.31,2.5,4.0,477800,0,1,0,3,380546.2917827298
-149.92055,2020.0,17.0,2107,1996.0,61.125057,3662.0,1617.0,1970.0,99515,1.31,3.0,5.0,501700,0,1,0,0,657634.9143610013
-149.92053,2020.0,17.0,2065,1985.0,61.126102,3050.0,1945.0,1656.0,99515,1.31,3.0,3.0,491600,0,1,0,3,380546.2917827298
-149.91866,2020.0,18.0,1904,1985.0,61.126003,2760.0,4193.0,1738.0,99515,1.31,2.5,3.0,453300,0,1,0,3,380546.2917827298
-149.91821,2020.0,18.0,1775,1988.0,61.125603,2637.0,3826.0,1442.0,99515,1.31,2.5,3.0,422700,0,1,0,3,380546.2917827298
-149.91986,2020.0,18.0,1886,1984.0,61.12529,2959.0,3639.0,1727.0,99515,1.31,2.5,3.0,449100,0,1,0,3,380546.2917827298
-149.91676,2020.0,18.0,1923,1985.0,61.125484,3003.0,3666.0,1774.0,99515,1.31,2.5,3.0,457900,0,1,0,3,380546.2917827298
-149.91472,2020.0,18.0,2074,1991.0,61.126434,2906.0,3812.0,2030.0,99515,1.31,2.5,3.0,493700,0,1,0,3,380546.2917827298
-149.91605,2020.0,18.0,2190,1991.0,61.12534,3472.0,4029.0,2233.0,99515,1.31,2.5,3.0,521400,0,1,0,0,657634.9143610013
-149.91534,2020.0,18.0,2248,1991.0,61.12493,3614.0,4514.0,2425.0,99515,1.31,2.5,3.0,535200,0,1,0,0,657634.9143610013
-149.91351,2020.0,18.0,2369,1993.0,61.12489,3647.0,4402.0,2373.0,99515,1.31,2.5,3.0,564000,0,1,0,0,657634.9143610013
-149.9215,2020.0,18.0,2095,1993.0,61.124165,3251.0,2942.0,1986.0,99515,1.31,2.5,3.0,498800,0,1,0,3,380546.2917827298
-149.92065,2020.0,18.0,2183,1995.0,61.123226,3458.0,4911.0,2016.0,99515,1.31,3.0,3.0,519800,0,1,0,0,657634.9143610013
-149.91805,2020.0,18.0,2403,1994.0,61.123272,3191.0,2622.0,2030.0,99515,1.31,2.75,4.0,572100,0,1,0,0,657634.9143610013
-149.92029,2020.0,18.0,1988,1996.0,61.123688,3313.0,4134.0,1920.0,99515,1.31,2.5,4.0,473300,0,1,0,3,380546.2917827298
-149.91896,2020.0,18.0,1943,1993.0,61.12404,3090.0,1538.0,1720.0,99515,1.31,3.0,3.0,462600,0,1,0,3,380546.2917827298
-149.91684,2020.0,18.0,2146,1989.0,61.12431,3277.0,1223.0,1890.0,99515,1.31,3.0,3.0,510900,0,1,0,3,380546.2917827298
-149.9186,2020.0,18.0,1959,1994.0,61.12451,3082.0,4144.0,1844.0,99515,1.31,2.5,3.0,466500,0,1,0,3,380546.2917827298
-149.91315,2020.0,18.0,2251,1993.0,61.12626,3558.0,4365.0,2274.0,99515,1.31,2.5,4.0,536000,0,1,0,0,657634.9143610013
-149.91513,2020.0,18.0,2090,1993.0,61.125957,3582.0,4403.0,2262.0,99515,1.31,2.5,3.0,497500,0,1,0,0,657634.9143610013
-149.91328,2020.0,18.0,2258,1996.0,61.12542,3562.0,2461.0,2290.0,99515,1.31,2.5,4.0,537600,0,1,0,0,657634.9143610013
-149.91135,2020.0,18.0,2429,2002.0,61.125122,3650.0,3309.0,2415.0,99515,1.31,2.5,4.0,578300,0,1,0,0,657634.9143610013
-149.91254,2020.0,13.0,2578,1995.0,61.12396,3841.0,1628.0,2698.0,99515,1.31,3.0,4.0,613700,0,1,0,0,657634.9143610013
-149.91132,2020.0,18.0,2524,1996.0,61.12416,3664.0,4197.0,2763.0,99515,1.31,2.5,4.0,601000,0,1,0,0,657634.9143610013
-149.91052,2020.0,18.0,2224,2001.0,61.124542,3324.0,4149.0,2045.0,99515,1.31,2.5,4.0,529500,0,1,0,0,657634.9143610013
-149.90956,2020.0,18.0,2142,2001.0,61.12432,3311.0,3680.0,2045.0,99515,1.31,2.5,4.0,509900,0,1,0,0,657634.9143610013
-149.8701,2020.0,0.0,1405,1954.0,61.165577,2602.0,3666.0,1429.0,99518,1.31,2.0,3.0,334500,0,1,0,3,380546.2917827298
-149.87636,2020.0,0.0,1243,1982.0,61.166065,2523.0,3803.0,1666.0,99518,1.31,2.5,3.0,295900,1,0,0,1,200173.4314516129
-149.87247,2020.0,0.0,1570,1958.0,61.166042,2340.0,4295.0,1738.0,99518,1.31,1.5,3.0,373900,0,1,0,3,380546.2917827298
-149.87381,2020.0,0.0,1218,1961.0,61.163597,1191.0,2596.0,1280.0,99518,1.31,1.0,1.0,290000,0,1,0,3,380546.2917827298
-149.87598,2020.0,0.0,1639,1966.0,61.16365,2709.0,3711.0,1904.0,99518,1.31,2.0,4.0,390300,0,1,0,3,380546.2917827298
-149.87468,2020.0,0.0,1872,2010.0,61.164967,2474.0,3760.0,1344.0,99518,1.31,2.0,2.0,445600,0,1,0,3,380546.2917827298
-149.87213,2020.0,0.0,2549,2011.0,61.16458,3255.0,1105.0,2688.0,99518,1.31,4.0,6.0,606800,0,0,1,2,418509.68133802817
-149.87415,2020.0,0.0,1450,1971.0,61.164036,2547.0,4764.0,1380.0,99518,1.31,2.0,4.0,345200,0,0,1,2,418509.68133802817
-149.87518,2020.0,0.0,1452,1971.0,61.164585,2531.0,3886.0,1440.0,99518,1.31,2.0,4.0,345700,0,0,1,2,418509.68133802817
-149.87314,2020.0,0.0,1365,1971.0,61.16458,1469.0,3444.0,700.0,99518,1.31,1.0,2.0,325100,0,0,1,2,418509.68133802817
-149.86942,2020.0,0.0,1413,1982.0,61.16459,2108.0,1460.0,1196.0,99518,1.31,1.0,3.0,336500,0,1,0,3,380546.2917827298
-149.87146,2020.0,0.0,1069,1957.0,61.165028,1883.0,3350.0,904.0,99518,1.31,1.0,2.0,254600,0,1,0,3,380546.2917827298
-149.86874,2020.0,0.0,1081,1954.0,61.165028,1869.0,4603.0,826.0,99518,1.31,1.0,2.0,257300,0,1,0,3,380546.2917827298
-149.86995,2020.0,0.0,1861,1975.0,61.162895,2728.0,3927.0,2050.0,99518,1.31,3.0,6.0,443000,0,0,1,2,418509.68133802817
-149.86887,2020.0,0.0,1232,1977.0,61.163387,1832.0,3632.0,912.0,99518,1.31,1.0,2.0,293300,0,1,0,3,380546.2917827298
-149.87207,2020.0,0.0,1153,1979.0,61.163063,2389.0,3358.0,1571.0,99518,1.31,2.5,2.0,274500,1,0,0,1,200173.4314516129
-149.87207,2020.0,0.0,1215,1979.0,61.163177,2389.0,4596.0,1568.0,99518,1.31,2.5,2.0,289400,1,0,0,1,200173.4314516129
-149.87225,2020.0,350.0,1269,1979.0,61.16045,2661.0,4113.0,1511.0,99518,1.31,2.5,3.0,302200,1,0,0,1,200173.4314516129
-149.87254,2020.0,0.0,1205,1979.0,61.161293,2504.0,1219.0,1504.0,99518,1.31,2.5,3.0,286800,1,0,0,1,200173.4314516129
-149.8726,2020.0,0.0,1240,1979.0,61.16115,2662.0,3484.0,1509.0,99518,1.31,3.0,3.0,295300,0,0,1,2,418509.68133802817
-149.87263,2020.0,0.0,1176,1979.0,61.15953,2505.0,3429.0,1490.0,99518,1.31,2.5,3.0,279900,1,0,0,1,200173.4314516129
-149.87257,2020.0,350.0,1153,1979.0,61.15955,2504.0,3658.0,1525.0,99518,1.31,2.5,3.0,274500,1,0,0,1,200173.4314516129
-149.87277,2020.0,350.0,1312,1979.0,61.15965,2504.0,1868.0,1494.0,99518,1.31,2.5,3.0,312400,1,0,0,1,200173.4314516129
-149.87245,2020.0,350.0,1231,1979.0,61.15958,2590.0,5108.0,1496.0,99518,1.31,3.0,3.0,293000,1,0,0,1,200173.4314516129
-149.87277,2020.0,350.0,1147,1979.0,61.15967,2399.0,3945.0,1536.0,99518,1.31,2.5,2.0,273200,1,0,0,1,200173.4314516129
-149.87288,2020.0,350.0,1292,1979.0,61.159775,2494.0,4365.0,1570.0,99518,1.31,3.0,2.0,307700,1,0,0,1,200173.4314516129
-149.8729,2020.0,350.0,1190,1979.0,61.159767,2503.0,4464.0,1500.0,99518,1.31,2.5,3.0,283300,1,0,0,1,200173.4314516129
-149.87265,2020.0,350.0,1168,1979.0,61.160007,2166.0,3696.0,1499.0,99518,1.31,0.0,3.0,278200,1,0,0,1,200173.4314516129
-149.87207,2020.0,350.0,1185,1979.0,61.16328,2508.0,3673.0,1561.0,99518,1.31,2.5,3.0,282200,1,0,0,1,200173.4314516129
-149.87453,2020.0,0.0,1200,1979.0,61.160576,2510.0,3532.0,1577.0,99518,1.31,2.5,3.0,285700,1,0,0,1,200173.4314516129
-149.87,2020.0,495.0,815,1978.0,61.159966,2072.0,3891.0,1111.0,99518,1.31,2.0,2.0,194000,1,0,0,1,200173.4314516129
-149.87032,2020.0,0.0,777,1978.0,61.160187,1909.0,3394.0,1075.0,99518,1.31,1.5,2.0,185100,1,0,0,1,200173.4314516129
-149.8704,2020.0,0.0,768,1978.0,61.16013,1705.0,4040.0,1075.0,99518,1.31,0.0,2.0,182800,1,0,0,1,200173.4314516129
-149.8704,2020.0,0.0,782,1978.0,61.160126,1909.0,3836.0,1075.0,99518,1.31,1.5,2.0,186200,1,0,0,1,200173.4314516129
-149.87048,2020.0,495.0,802,1978.0,61.16007,2055.0,3302.0,1075.0,99518,1.31,2.0,2.0,190900,1,0,0,1,200173.4314516129
-149.8705,2020.0,495.0,816,1978.0,61.160065,2066.0,3779.0,1100.0,99518,1.31,2.0,2.0,194300,1,0,0,1,200173.4314516129
-149.87057,2020.0,495.0,837,1978.0,61.160007,2055.0,3421.0,1075.0,99518,1.31,2.0,2.0,199300,1,0,0,1,200173.4314516129
-149.86844,2020.0,0.0,774,1978.0,61.16022,2090.0,3611.0,1150.0,99518,1.31,2.0,2.0,184400,0,0,1,2,418509.68133802817
-149.86853,2020.0,495.0,812,1978.0,61.160088,1909.0,1652.0,1075.0,99518,1.31,1.5,2.0,193300,1,0,0,1,200173.4314516129
-149.86855,2020.0,0.0,782,1978.0,61.16008,1909.0,3532.0,1075.0,99518,1.31,1.5,2.0,186200,1,0,0,1,200173.4314516129
-149.86816,2020.0,495.0,822,1978.0,61.1598,1861.0,3213.0,1111.0,99518,1.31,1.5,2.0,195600,1,0,0,1,200173.4314516129
-149.86816,2020.0,495.0,803,1978.0,61.159794,1861.0,3606.0,1111.0,99518,1.31,1.5,2.0,191100,1,0,0,1,200173.4314516129
-149.86737,2020.0,873.0,818,1978.0,61.160152,1840.0,3987.0,1075.0,99518,1.31,1.5,2.0,194700,1,0,0,1,200173.4314516129
-149.86737,2020.0,378.0,790,1978.0,61.160076,1840.0,1936.0,1075.0,99518,1.31,1.5,2.0,188000,1,0,0,1,200173.4314516129
-149.86737,2020.0,873.0,879,1978.0,61.160072,1897.0,1579.0,1075.0,99518,1.31,2.0,2.0,209400,1,0,0,1,200173.4314516129
-149.86679,2020.0,378.0,873,1978.0,61.16,1917.0,1831.0,1111.0,99518,1.31,2.0,2.0,207900,1,0,0,1,200173.4314516129
-149.86679,2020.0,0.0,879,1978.0,61.159992,1861.0,3282.0,1111.0,99518,1.31,1.5,2.0,209200,1,0,0,1,200173.4314516129
-149.86679,2020.0,378.0,848,1978.0,61.15992,1938.0,3959.0,1111.0,99518,1.31,2.0,2.0,202000,0,1,0,3,380546.2917827298
-149.86679,2020.0,0.0,834,1978.0,61.159912,1917.0,1299.0,1111.0,99518,1.31,2.0,2.0,198600,1,0,0,1,200173.4314516129
-149.86932,2020.0,0.0,2394,2018.0,61.152218,2694.0,1950.0,1500.0,99518,1.31,2.0,3.0,570000,0,0,1,2,418509.68133802817
-149.87102,2020.0,0.0,2444,1978.0,61.152576,3031.0,4129.0,3636.0,99518,1.31,4.5,6.0,581800,0,0,1,2,418509.68133802817
-149.86847,2020.0,0.0,1288,1971.0,61.15258,1729.0,2139.0,1597.0,99518,1.31,2.0,1.0,306700,0,1,0,3,380546.2917827298
-149.86746,2020.0,0.0,2002,1975.0,61.15311,2341.0,3805.0,2316.0,99518,1.31,3.0,5.0,476600,0,0,1,2,418509.68133802817
-149.86961,2020.0,0.0,1275,1975.0,61.153126,2150.0,4120.0,1008.0,99518,1.31,1.0,3.0,303600,0,1,0,3,380546.2917827298
-149.87282,2020.0,0.0,1336,1964.0,61.153492,2174.0,4253.0,1161.0,99518,1.31,1.0,3.0,318000,0,1,0,3,380546.2917827298
-149.87004,2020.0,0.0,2052,1971.0,61.153496,3344.0,4278.0,2424.0,99518,1.31,3.0,5.0,488600,0,1,0,0,657634.9143610013
-149.86746,2020.0,0.0,1986,1976.0,61.153484,2654.0,3805.0,2552.0,99518,1.31,2.5,5.0,472900,0,0,1,2,418509.68133802817
-149.86806,2020.0,0.0,1532,1976.0,61.154022,2334.0,3700.0,1584.0,99518,1.31,2.0,4.0,364700,0,0,1,2,418509.68133802817
-149.87099,2020.0,0.0,986,1984.0,61.154392,2001.0,5583.0,1195.0,99518,1.31,2.5,2.0,234700,1,0,0,1,200173.4314516129
-149.86853,2020.0,0.0,2011,1972.0,61.154396,2234.0,3742.0,2680.0,99518,1.31,2.0,3.0,478900,0,0,1,2,418509.68133802817
-149.86899,2020.0,0.0,1372,1969.0,61.15493,2123.0,3345.0,1112.0,99518,1.31,1.0,3.0,326700,0,1,0,3,380546.2917827298
-149.87039,2020.0,0.0,1878,1970.0,61.1553,2795.0,5492.0,2340.0,99518,1.31,2.0,4.0,447200,0,1,0,3,380546.2917827298
-149.86618,2020.0,0.0,2583,1976.0,61.155304,2911.0,11065.0,4226.0,99518,1.31,4.0,7.0,614900,0,0,1,2,418509.68133802817
-149.8729,2020.0,0.0,1546,1974.0,61.15402,1542.0,4274.0,1716.0,99518,1.31,1.0,2.0,368100,0,0,1,2,418509.68133802817
-149.87227,2020.0,0.0,1934,1972.0,61.154404,3607.0,5720.0,2596.0,99518,1.31,3.0,6.0,460400,0,1,0,0,657634.9143610013
-149.87354,2020.0,0.0,1600,1965.0,61.15474,2850.0,6315.0,1872.0,99518,1.31,2.5,4.0,381000,0,1,0,3,380546.2917827298
-149.87488,2020.0,190.0,860,1972.0,61.155094,2035.0,3357.0,1134.0,99518,1.31,2.0,3.0,204800,1,0,0,1,200173.4314516129
-149.87595,2020.0,0.0,2035,1968.0,61.15518,2742.0,4032.0,2384.0,99518,1.31,2.0,4.0,484500,0,1,0,3,380546.2917827298
-149.87506,2020.0,0.0,805,1971.0,61.154633,2025.0,1365.0,1114.0,99518,1.31,2.0,3.0,191600,1,0,0,1,200173.4314516129
-149.872,2020.0,0.0,1842,1968.0,61.152203,2777.0,3942.0,2244.0,99518,1.31,2.0,4.0,438600,0,1,0,3,380546.2917827298
-149.8681,2020.0,0.0,1002,1996.0,61.15155,1905.0,3457.0,1024.0,99518,1.31,1.5,2.0,238600,1,0,0,1,200173.4314516129
-149.8679,2020.0,0.0,1025,1996.0,61.151516,1905.0,5914.0,1024.0,99518,1.31,1.5,2.0,244000,1,0,0,1,200173.4314516129
-149.86775,2020.0,0.0,1014,1996.0,61.151516,2064.0,3192.0,1024.0,99518,1.31,2.0,2.0,241500,1,0,0,1,200173.4314516129
-149.87013,2020.0,274.0,1863,1954.0,61.15009,2482.0,4260.0,1032.0,99518,1.31,2.0,3.0,443500,0,1,0,3,380546.2917827298
-149.86809,2020.0,336.0,1092,1978.0,61.150253,2464.0,1714.0,1560.0,99518,1.31,2.0,2.0,259900,1,0,0,1,200173.4314516129
-149.86809,2020.0,274.0,1320,1952.0,61.149654,2201.0,3606.0,1320.0,99518,1.31,1.0,3.0,314300,0,1,0,3,380546.2917827298
-149.87038,2020.0,0.0,1749,1953.0,61.149437,2683.0,4212.0,1697.0,99518,1.31,2.0,4.0,416500,0,1,0,3,380546.2917827298
-149.86649,2020.0,274.0,2295,1967.0,61.14868,3090.0,4008.0,2405.0,99518,1.31,2.5,4.0,546500,0,1,0,3,380546.2917827298
-149.86653,2020.0,274.0,1243,1962.0,61.149326,2162.0,4113.0,1226.0,99518,1.31,1.5,2.0,295900,0,1,0,3,380546.2917827298
-84.17483,2020.0,300.0,793,1983.0,35.950974,1592.0,4332.0,730.0,99518,0.41,1.5,2.0,188800,1,0,0,1,200173.4314516129
-149.86676,2020.0,300.0,754,1983.0,61.15139,1768.0,5341.0,730.0,99518,1.31,2.0,2.0,179500,1,0,0,1,200173.4314516129
-149.86676,2020.0,300.0,743,1983.0,61.15139,1661.0,4625.0,730.0,99518,1.31,1.5,2.0,177000,1,0,0,1,200173.4314516129
-149.87195,2020.0,0.0,1916,1981.0,61.15143,2965.0,3653.0,2159.0,99518,1.31,3.0,3.0,456200,0,1,0,3,380546.2917827298
-149.87344,2020.0,0.0,1941,1981.0,61.15151,2678.0,2622.0,1940.0,99518,1.31,2.0,3.0,462100,0,1,0,3,380546.2917827298
-149.87315,2020.0,0.0,1738,1981.0,61.15027,2774.0,3791.0,1646.0,99518,1.31,2.0,4.0,413900,0,1,0,3,380546.2917827298
-149.87303,2020.0,0.0,1922,1983.0,61.149025,2714.0,1401.0,1824.0,99518,1.31,2.0,4.0,457600,0,1,0,3,380546.2917827298
-149.88815,2020.0,349.0,1533,1973.0,61.149742,2423.0,63.0,1702.0,99518,1.31,2.0,3.0,365000,0,0,1,2,418509.68133802817
-149.88904,2020.0,235.0,1586,1975.0,61.150276,2639.0,1750.0,2081.0,99518,1.31,2.5,3.0,377500,0,1,0,3,380546.2917827298
-149.88966,2020.0,235.0,1632,1978.0,61.150303,2594.0,3672.0,2086.0,99518,1.31,3.0,2.0,388600,0,1,0,3,380546.2917827298
-149.89142,2020.0,349.0,1555,1975.0,61.149914,2475.0,3550.0,2081.0,99518,1.31,3.0,2.0,370200,0,0,1,2,418509.68133802817
-149.89096,2020.0,235.0,1694,1975.0,61.149364,2732.0,1700.0,2066.0,99518,1.31,2.5,3.0,403300,0,1,0,3,380546.2917827298
-149.89117,2020.0,235.0,1703,1975.0,61.150215,2489.0,2804.0,2081.0,99518,1.31,2.5,2.0,405400,0,1,0,3,380546.2917827298
-149.88983,2020.0,235.0,2862,1981.0,61.148567,3857.0,3917.0,3472.0,99518,1.31,4.0,5.0,681500,0,1,0,0,657634.9143610013
-149.89157,2020.0,235.0,1660,1982.0,61.150723,2248.0,1793.0,1645.0,99518,1.31,2.5,2.0,395300,0,1,0,3,380546.2917827298
-149.89049,2020.0,235.0,1373,1982.0,61.150604,2193.0,2265.0,1540.0,99518,1.31,2.5,2.0,326800,0,1,0,3,380546.2917827298
-149.87059,2020.0,0.0,1371,1983.0,61.151543,2395.0,1257.0,1620.0,99518,1.31,2.0,2.0,326500,1,0,0,1,200173.4314516129
-149.87059,2020.0,0.0,1200,1983.0,61.151543,2182.0,4232.0,1218.0,99518,1.31,2.0,2.0,285700,1,0,0,1,200173.4314516129
-149.87059,2020.0,1114.0,1050,1983.0,61.151543,1905.0,3907.0,1047.0,99518,1.31,1.5,1.0,250100,1,0,0,1,200173.4314516129
-149.87059,2020.0,0.0,1349,1983.0,61.151543,1797.0,1915.0,1222.0,99518,1.31,1.0,2.0,321200,1,0,0,1,200173.4314516129
-149.87059,2020.0,0.0,2205,1983.0,61.151543,2962.0,1324.0,2599.0,99518,1.31,3.0,2.0,525000,1,0,0,1,200173.4314516129
-149.88902,2020.0,433.0,716,1977.0,61.151814,1629.0,5170.0,908.0,99518,1.31,1.0,2.0,170500,1,0,0,1,200173.4314516129
-149.88902,2020.0,433.0,806,1977.0,61.151814,1728.0,4519.0,946.0,99518,1.31,2.0,2.0,192000,1,0,0,1,200173.4314516129
-149.88902,2020.0,433.0,669,1977.0,61.151814,1404.0,4323.0,777.0,99518,1.31,1.0,1.0,159400,1,0,0,1,200173.4314516129
-149.88902,2020.0,0.0,769,1977.0,61.151814,1627.0,4003.0,906.0,99518,1.31,1.0,2.0,183000,1,0,0,1,200173.4314516129
-149.88902,2020.0,0.0,892,1977.0,61.151814,1719.0,3393.0,937.0,99518,1.31,2.0,2.0,212300,1,0,0,1,200173.4314516129
-149.88902,2020.0,0.0,672,1977.0,61.151814,1357.0,3983.0,714.0,99518,1.31,1.0,1.0,160100,1,0,0,1,200173.4314516129
-149.88304,2020.0,0.0,746,1976.0,61.14529,2006.0,3890.0,1200.0,99518,1.31,2.0,3.0,177600,0,0,1,2,418509.68133802817
-149.88304,2020.0,0.0,1750,1970.0,61.146275,2718.0,5376.0,2080.0,99518,1.31,2.0,4.0,416700,0,1,0,3,380546.2917827298
-149.8848,2020.0,0.0,1378,1966.0,61.145782,2327.0,3728.0,1116.0,99518,1.31,1.5,3.0,328100,0,1,0,3,380546.2917827298
-149.88596,2020.0,0.0,1764,1980.0,61.14627,3032.0,4108.0,2065.0,99518,1.31,3.0,4.0,420100,0,1,0,3,380546.2917827298
-149.88242,2020.0,0.0,1477,1986.0,61.147182,2754.0,3676.0,1464.0,99518,1.31,2.0,4.0,351600,0,1,0,3,380546.2917827298
-149.88237,2020.0,0.0,1358,1985.0,61.147743,2383.0,4030.0,1290.0,99518,1.31,1.5,3.0,323300,0,1,0,3,380546.2917827298
-149.88173,2020.0,0.0,1474,1985.0,61.147038,2597.0,3896.0,1464.0,99518,1.31,2.0,3.0,350900,0,1,0,3,380546.2917827298
-149.88037,2020.0,0.0,1383,1985.0,61.147038,1721.0,6066.0,1464.0,99518,1.31,1.0,2.0,329300,0,1,0,3,380546.2917827298
-149.88075,2020.0,0.0,1450,1986.0,61.147446,2619.0,4029.0,1464.0,99518,1.31,2.0,3.0,345200,0,1,0,3,380546.2917827298
-149.88123,2020.0,0.0,1660,1992.0,61.148193,2721.0,4186.0,1724.0,99518,1.31,2.0,3.0,395200,0,1,0,3,380546.2917827298
-149.88034,2020.0,0.0,1743,1990.0,61.14817,2737.0,2873.0,1662.0,99518,1.31,2.5,3.0,414900,0,1,0,3,380546.2917827298
-149.88019,2020.0,0.0,1588,1994.0,61.147038,2653.0,3711.0,1772.0,99518,1.31,2.0,3.0,378000,0,1,0,3,380546.2917827298
-149.87912,2020.0,0.0,1748,1996.0,61.147686,2826.0,4149.0,1852.0,99518,1.31,2.0,4.0,416300,0,1,0,3,380546.2917827298
-149.87927,2020.0,0.0,1688,1995.0,61.146782,2678.0,3374.0,1792.0,99518,1.31,2.0,3.0,402000,0,1,0,3,380546.2917827298
-149.88126,2020.0,0.0,1749,1994.0,61.146603,2730.0,4170.0,1864.0,99518,1.31,2.0,3.0,416400,0,1,0,3,380546.2917827298
-149.87842,2020.0,0.0,1480,1959.0,61.1434,1869.0,4358.0,1552.0,99515,1.31,0.5,10.0,352300,0,1,0,3,380546.2917827298
-149.87119,2020.0,0.0,1229,1983.0,61.158096,2227.0,1699.0,1488.0,99518,1.31,2.0,3.0,292500,1,0,0,1,200173.4314516129
-149.86993,2020.0,161.0,1178,1983.0,61.158157,2203.0,4586.0,1434.0,99518,1.31,2.0,3.0,280500,1,0,0,1,200173.4314516129
-149.87053,2020.0,0.0,1166,1983.0,61.15813,2219.0,5403.0,1472.0,99518,1.31,2.0,3.0,277500,1,0,0,1,200173.4314516129
-149.8712,2020.0,0.0,1196,1983.0,61.15837,2223.0,4120.0,1479.0,99518,1.31,2.0,3.0,284700,1,0,0,1,200173.4314516129
-149.87074,2020.0,161.0,1275,1983.0,61.15899,2268.0,3709.0,1441.0,99518,1.31,2.0,3.0,303500,0,0,1,2,418509.68133802817
-149.87003,2020.0,161.0,1231,1983.0,61.15843,2230.0,4519.0,1422.0,99518,1.31,2.0,3.0,293100,0,1,0,3,380546.2917827298
-149.86937,2020.0,161.0,1180,1983.0,61.158463,2192.0,3288.0,1404.0,99518,1.31,2.0,3.0,281000,1,0,0,1,200173.4314516129
-149.86908,2020.0,0.0,1123,1983.0,61.158577,2178.0,4411.0,1315.0,99518,1.31,2.0,3.0,267300,1,0,0,1,200173.4314516129
-149.86714,2020.0,0.0,1151,1983.0,61.15908,2178.0,3916.0,1315.0,99518,1.31,2.0,3.0,274000,1,0,0,1,200173.4314516129
-149.86472,2020.0,0.0,1195,1983.0,61.159267,2178.0,3288.0,1315.0,99518,1.31,2.0,3.0,284500,1,0,0,1,200173.4314516129
-149.86188,2020.0,0.0,1031,1957.0,61.16113,1952.0,1096.0,1013.0,99518,1.31,1.0,2.0,245400,0,1,0,3,380546.2917827298
